"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22"
"1",-322.93439016681,-303.584103170936,-69.2601113071971,24.3678781067539,-27.7841030521629,-11.056227730388,-3.38343741540981,-3.10637877110789,2.56919637833456,4.9572977187832,0.335625082870625,-0.905639579786393,-2.06215501550254,0.116525711409513,0.242910253635188,0.152370327622199,-0.23316203886509,0.873850388142796,0.367613685027594,-0.36967835887297,-0.040110556668938,-0.00256262571983196
"2",426.396154092079,-130.470744636365,-13.246150102919,1.36382859838061,-0.525608018887652,3.46580867824484,2.98334898903278,-3.09522340377186,-7.24786109233985,0.680149497674057,-2.84282404657486,0.243847489462016,0.233947747403415,-3.08664922247969,-0.786737941635123,-0.0538123107528181,-0.621932246053108,-0.559150290597267,0.305002632329306,-0.394436347710429,-0.0381917542629544,0.000690775929624456
"3",318.898085834349,-20.4979809519812,80.6409826395063,-18.5205615000834,3.74352024819963,9.74207783184256,-6.6459538541472,-6.40094896716757,-3.84654856966776,-1.27858691236172,2.33417896232135,1.36741080230341,-0.797647199391518,1.26365708121653,0.694760539023438,-0.186214105293498,-0.056258771409912,0.0344753976937805,-0.884261485729318,-0.101252205395217,-1.04704239553048,-0.00095174938371339
"4",-351.516943889145,-63.1643635676377,-88.424118464226,15.7291285497627,-37.1563365308664,-20.9910712637042,-4.39419566753123,3.79418941799538,-4.43032306576755,5.3494129475964,-1.63635548315076,-1.7213157604701,1.26186301234431,-1.02676724813189,0.0607156271664789,-0.840674343676599,-0.157052658258,-0.394947029551629,0.129307706746416,0.324599062938928,0.132925301938268,0.000696376761780065
"5",583.36033544088,-130.831056931679,62.4165864659298,4.23460709274902,14.366585533244,16.7475185739642,-6.2962006476371,0.933646988369944,-5.75037455650576,-0.148445178504174,2.41211114881004,1.9020255399947,0.277264932568443,0.143736014922629,-0.4271873900302,-0.560027419455523,-0.0437982542062204,0.66249337320181,0.41105335094301,0.274810832170409,0.285399722845221,0.00243569015658293
"6",688.036221130684,72.5278150608373,60.6610640486332,-10.887675981822,3.19282349089822,8.69902495495724,0.432561519794959,-3.8661355968691,5.58356092439694,3.15053089260867,0.355866625968857,1.14976346765916,-2.141075406944,0.519004817732176,0.195103034658307,0.164407717243512,-0.159703001580412,0.880148847757724,0.492856739130722,-0.31646696362717,-0.0279175133419417,-0.00141000192834337
"7",261.989946032294,-132.17060033671,-61.2260487771362,6.82062671902332,6.16948210681553,2.17447463510764,5.06851469180351,0.935059413237609,-4.88825371405457,4.00924301520611,-5.60351635652247,3.35639697753245,-1.22086939046456,-0.396716088451188,0.904725852197549,-0.232378444615532,-0.317814421673535,-0.248134996917294,0.0941027535928656,-0.464142426405818,-0.111464666308832,-0.00344434682703956
"8",-220.93765660544,15.0287777281901,-141.147765148637,31.0695555133137,-20.5419151484158,-4.77713645144938,8.24009523081463,-11.6082827130308,-2.75046080988231,4.32514373779298,-6.06405251329766,-3.34839662650801,-1.43936931646489,-3.41368846637387,-0.933995715551464,0.0239088120636004,-0.569650636075133,-0.410574475806545,0.364214367494595,-0.0170358215718922,0.00284967691419913,0.000119998923468662
"9",637.90574305153,-62.5810622379433,35.6655258179939,8.47849275430425,-1.47486999566713,-5.42669528267652,-1.72284879480498,-0.566426884079645,0.846979451659523,-1.2805686232547,-6.07094778612543,-0.83301110391175,0.562662865772374,0.259222847779803,-0.40246731706734,-0.248514839768989,0.732787853150022,-0.386224553356227,0.309126450731499,-0.611443827747606,-0.0762354557070029,-0.000276738097604644
"10",-314.588127177231,-80.2244194690195,67.7160229946267,23.8874900718938,17.4156714456458,12.2252329898172,-4.47720209611404,4.69756603366345,-1.53575799578213,0.350572628468375,2.79711374928106,0.139888730254715,0.476745952521393,-0.233278542364577,-0.277190425165105,0.796323386190888,-0.521419468651079,-0.2191263905514,0.0843231754047081,0.225691681703322,0.226450195875201,0.0019764056244287
"11",-211.253133005259,-167.110797781388,-40.9454739066207,-2.31797183536948,-17.1721629793745,-8.22191477363042,-2.99367089247813,-4.21762547270984,4.93804859279582,6.27621777935815,-1.32179168026212,-0.344278817628509,-1.62771310497719,-0.429131640643124,0.852254497329612,-0.239816135908911,-0.339545265443844,-0.240157749687831,0.0949298206547411,-0.354828065751872,-0.0788471525093544,-0.00368016188254725
"12",747.352647946585,114.25138215737,-21.240059143338,13.2625318912155,-24.8831865877246,-4.56616589302897,-3.53420788666449,-2.34140508581206,16.4820167840135,0.0170265322034918,-2.53319025317708,-0.73068820507555,-1.30448385131193,-2.16383994753426,-0.154108964216552,0.559530126343329,-0.733067175666097,-0.395425942361259,0.344306688888413,-0.400886789776541,-0.122166219612934,-0.00170904304136125
"13",491.332610270408,-159.679724527027,-10.3430584710472,0.0348585380672527,-18.0481327896685,-1.22164283600495,-7.43313908493642,-1.30501820921639,-4.11689977780196,-5.19888114522,0.17945590917913,-0.252088069553526,1.45555986893273,0.25877523969404,0.210283220734307,0.464301957004105,0.711110050117187,-0.311373413938083,0.147237050412731,0.367565927305545,0.244197243894792,0.00193772280770733
"14",-178.674319095008,-9.36001244535267,71.7352756911549,10.7102967931251,9.57735490241641,14.8381009523531,-0.0941006606348824,-6.39335962292258,-5.70087066221772,3.80501055718885,-0.410908702820502,0.992439806157219,-0.178540709929533,0.817263856835162,-1.02169040159912,0.0767871673243224,-0.29073375751541,-0.00410014770657699,-0.87513116227729,-0.412111300571721,-0.0222930348615047,0.00198086153421949
"15",98.3439867664614,23.1817851435771,69.6521212576005,13.9847618853444,19.5325566837045,6.88872600500238,-1.27505906365817,8.67798716153635,-11.5165836379848,-0.687075874496511,-3.92168948013787,-1.03995238626689,-0.511519880651347,-2.21415385384828,0.0797404427870077,-0.806296054067545,0.0424257487194659,-0.104781166364227,-0.657892591112295,0.0126266654800859,0.00386831128549893,0.00187381933210265
"16",340.517822447133,-139.373289449581,-52.4635932152962,19.3266410466972,-39.171112919548,-28.808173916354,3.86921863090946,-4.4510986095136,-5.88365015343625,7.69631167057189,-5.14364148483518,-0.271706039841862,-0.214951887762755,-1.09572566981131,0.222032289956966,0.471762041757287,0.652160941197421,-0.277438749663068,0.31066345459909,-0.244543419523875,-0.0769922885239845,-0.0016411152729992
"17",338.079487218167,-15.385442778105,7.81449206209122,-3.37393245210429,-11.5291494359405,-5.56107256872566,3.35355260739218,-3.18827814447104,-2.90097761699031,-2.76581094985842,0.521874625430446,-0.94699206705549,-0.112916599380657,0.291635927533592,0.169745474539581,-0.890730794543562,-0.181148772039556,-0.385721824893947,0.0942590592545827,-0.336105751321104,-0.0380724343243309,-0.000769743604745513
"18",-1132.54200184408,-0.388032608427567,-163.673338626638,40.9288207279601,-3.74425290291086,-15.6689119226576,1.49473165816908,15.3536181710251,-5.11015658822412,5.93470093522805,-2.14149697957058,5.80665305730987,-2.76791799466732,-0.865183637758806,-1.08455196640686,0.133499749620912,-0.385642917819836,-0.232086203030007,0.153372423360985,0.0465683126514621,0.123774174450583,0.0015790550397836
"19",363.024091915231,26.111005984549,-12.8988103623961,39.8933509295452,44.976764413351,-30.4632902733166,16.1370594664445,10.2784431315704,1.63627257011691,3.05195724723586,-3.5673483938295,-2.04900628590883,-1.00344725791374,-2.23153383535244,-0.755217170651669,0.0175876057726827,-0.565635396473299,-0.441460107516265,0.388907600265772,-0.609349801300869,-0.151916145507593,-0.00152591453072195
"20",150.705435030938,88.8207622584939,-355.221810918362,-4.58943900660692,-16.8030478893021,9.83393886764574,11.2583060040379,-11.8511000312854,-6.81903795427539,1.12591150342272,0.808563937383913,-4.63377873869489,-1.88474655925209,1.82256173341079,0.697878069975717,-0.143132796576767,-0.0807551828762153,0.186806896837851,-1.00126998018469,0.0488447542507164,-0.0481266906665389,-0.00191969152852146
"21",162.453547461835,-236.172554688122,-45.959959805085,23.9785092932691,-23.4512620349643,-7.85188717881226,-3.82816032644807,-2.80412728972637,6.98667397861166,5.58826625483499,-1.65729548097939,0.141341466003354,-1.07501500776556,2.64791182258155,-0.380186737921755,-0.341127168984097,0.72646868433957,-0.277382399326258,0.0664712922806822,-0.529327213342613,0.0241355089686828,-0.00211941528093743
"22",290.408318792192,6.18978176573688,62.3985064659637,18.4400313521449,7.47222030673724,0.723062169554889,-8.3031929564557,-7.15036343115672,-7.30377866745668,6.79474807812281,12.6452639661066,-2.48103759167305,0.156681031915139,1.48684495991164,0.77862436833691,-0.10736108449348,-0.155805718669394,-0.177558173829275,0.0695301234596198,-0.306431929284053,0.00622110803987464,-0.000932661253670272
"23",-2384.20940706378,125.63423595848,111.310117593206,-25.2050039465472,10.5570117547008,13.5992165022953,-8.49234405319279,3.65428990038333,-5.51199095637197,2.29897293213465,-1.65068286284126,0.247445150953032,0.58818992085862,-0.718688416051262,0.265128066621242,0.329129770125963,0.0190479332418982,0.0836840225679187,0.18038124081999,0.235457097858112,0.125262059277134,0.0034636928268822
"24",387.895538076109,-138.259378690382,-0.737873207651646,-21.1910920233233,-12.7736918458784,-3.70086839797866,-5.5622337784962,2.12037251724146,-4.57121936535018,1.0007942806272,0.606206782755351,0.866675460889095,-1.57131481004757,0.900678705727185,0.158292908472037,0.444971078048767,0.893798253833819,0.0514524587327233,-0.842873965661126,0.253494011897391,0.153174088335419,0.0011776155754167
"25",-731.466115742431,199.804080678103,-203.433367118497,4.17964345446823,-29.0440448495037,-16.2932825542459,5.97139341275228,1.77005813425036,-0.538377511185191,-26.0160502489925,13.3069012111258,-6.36160776147932,-1.48294832068617,3.32179579185416,-0.111541096863603,-0.612686253161171,0.0207497306028675,-0.147414040472839,-0.0951713384500539,-0.302821331874499,-0.0292139395106297,0.00208858134264556
"26",-2873.14192750325,-13.8978380269502,-24.6791890641785,43.1538071119142,-4.29320560007422,-5.26467272790262,8.37056698842525,-6.8107065866444,2.72855535752969,4.73518524254314,-0.455396204626285,2.56669559582676,-0.821931797196933,0.445642386109341,-0.375561424846035,0.954943331437848,0.9743465410407,0.23052405427308,0.297328295875527,-0.131472256116111,0.0549511056847752,0.00198792438198745
"27",758.477376284024,50.2223828974026,116.185509772586,-8.01242173965118,25.3595740512569,14.642960076831,7.60156472895423,-5.26483275998876,-1.36806052805546,0.628689239780333,-2.02705931773714,-1.81784213603665,-1.00600154124083,0.290046166331348,0.229948662361852,0.242971161688669,-0.143126966299043,0.889456214019518,0.49727660544099,-0.243379407190274,-0.00864385274202986,-0.000891251706120807
"28",550.287972940211,55.8116097836977,-36.3413626800746,0.768759614429827,5.86194630974136,-0.0498343478786163,-1.198514276257,-5.53613556348924,-3.38859398938983,1.19534040348516,-5.73046405696447,-1.24877926004762,3.52368152075506,0.673856449154587,-0.533368001537201,-0.431645687458748,-0.0896364233750244,0.697131337823132,0.485518739438814,-0.377472664458851,-0.0455962483705674,0.00128427576744563
"29",294.596475815476,-150.21262138626,45.5375512678037,42.33329915462,7.286568363798,1.4959482556418,-4.13954979706198,4.24687225278512,-3.67172319323386,0.822339240509088,-5.06843349172171,3.02250522958145,-0.545091706432233,-3.30875655669153,-0.121801828619195,0.627166811011837,-0.642137268890613,-0.408109946549632,0.265136410816275,0.224480741888885,0.152349917283951,0.000709152943404413
"30",374.542256832679,45.9160463347486,-53.4275597225158,-8.44892231576281,4.94419506012754,5.35950233471329,4.0111224097485,-0.613883751894123,-4.5154836260279,-2.6669037605399,-5.75442717189074,-1.38753602719762,1.68136377249334,0.338943083591913,-0.231852939214123,0.799072986896265,-0.623535098169053,-0.263896029107837,0.0761406549059581,-0.423179446637741,-0.0889204920500145,4.39087944563793e-05
"31",733.676567424241,0.402999556357402,-77.7335033770089,3.06050688742055,-27.4836292852828,-22.8287743356513,-0.587360914795465,7.8748369054749,-5.38038261042324,3.18241668158559,-8.01460879508508,0.311726785411035,1.79939519978381,-1.51682901728525,-0.515329253674905,-0.551793567030917,0.0314932117547572,0.846165151329247,-0.40518447010648,0.179542910856553,0.00436989814584174,0.00221976953362567
"32",-2159.91416241607,299.456642194057,89.9874940183156,34.2055235321786,-11.0454096022171,-19.6464613033817,2.95397682627015,1.16020838613757,-5.20094665397399,-2.34554232816366,-6.78476162420968,4.11159053917555,1.38425680560919,-0.289504480554508,0.153900169567896,0.347870274137482,0.204699185320397,0.384273354084051,-0.700968055307216,-0.445849096142414,-0.264875696538451,0.00307580675407328
"33",-697.982726822755,193.741814004826,129.141093134959,3.34375732380529,5.69615751933728,11.8418385197182,-5.04690599677659,-3.8211421362192,-8.26809487130662,2.59064676749681,-0.559926166736155,3.41137486482002,-0.69662200043069,-0.792671809309093,-0.149793546955263,-0.643764203975313,0.00386020845016132,-0.201858851368915,0.292180555700106,-0.459891046471824,-0.0735036131030958,0.00169767886060851
"34",697.279552776149,-6.95879842780988,30.8179241781287,-12.8760909412932,-28.0683436261372,-25.8869433061152,-3.62317550035075,3.90063431632397,0.528838514053122,-3.72531887816741,-0.210572320539589,2.63062728857304,-3.8937869289477,0.308264521110283,0.165603267597254,0.386712482658378,0.910326876380195,0.0192014554477072,-0.775107727882249,0.305773286651923,0.109990419831854,0.000695699752318685
"35",-461.073059085997,33.4923400329577,86.1278097725064,-36.9213495919091,7.15521976150955,15.0124428848777,-7.68061368729526,1.10906749233362,-3.93396267705734,-0.609199633005007,1.12591644789963,0.445926125424303,-0.462345385515572,1.06452038940182,-0.0195242695612425,-0.753847671199952,-0.0435074017599615,-0.248921978365495,0.00508515376526635,0.270516989604902,0.236590469873701,0.00197194683658514
"36",266.955345001619,-190.482526280263,-42.0272913476881,39.4891470194584,-7.09664641216735,4.20694720021096,-5.17099356477527,1.80284275413395,-3.23059853219174,3.11248961844728,-0.252869745789961,1.66976021576707,-0.65364635350753,-0.313768034929035,0.914362863562233,-0.290358114109091,-0.27153907971893,-0.281993200755994,0.0308654594487277,0.312468399207545,0.190985190286906,-0.00146193723956978
"37",-1025.01645050506,-323.615498539239,-57.6530267947624,8.4492864694459,-15.2660258201079,6.6431955988213,-5.48540515766693,-4.43828859897376,8.31759157709614,0.620410378096523,-1.56758410803789,0.151917689124332,-0.0863265290023258,0.932407982116409,-0.24709086815705,0.718882770680403,-0.674241003222582,-0.185569631580873,-0.0833590702934778,-0.437729253818901,0.0154424765249364,-0.0012956146362704
"38",-4496.48171470188,-270.760886263951,-10.9333217804299,-100.329386215071,2.64060681876703,16.9999670967318,-13.9841841135376,2.4320467723549,16.7495781543025,-1.17624764173889,-1.61485645830614,-0.993741287734183,2.36999050264069,-0.177270559982535,-0.525590703134608,-0.364241298174599,-0.0491467203408939,-0.0158007330929577,0.00689536859277323,0.136578313722872,0.228275572085703,0.00412185876147582
"39",312.985341755772,-96.4919099748149,64.2354723783627,-19.7059169200744,8.36940745343588,14.1092537730002,-7.70789798971607,-0.0291837639803232,-8.62906735995514,1.78480563705068,2.85702262727319,2.97933982135957,0.161004960151502,0.194931177107868,0.812180336092317,-0.188652821405417,-0.199946172611769,-0.27596315965309,0.00235612401767886,0.348433115331245,0.232291587543448,0.00052253212427964
"40",1230.52512993618,320.75538362278,159.403735925535,-40.4360283014808,11.665572091726,12.7460200281751,-4.68672531775766,1.80117583723672,-37.8498355353214,-0.816894536931459,1.08047227226895,-0.636933406321364,-1.43968183682092,1.21013511020771,-0.983326450438578,0.23624077419854,-0.239258474618039,-0.314457015985166,0.00348901938475794,0.332375443816252,0.219807077459834,0.00502622218516161
"41",860.051478522073,-19.5623880173791,58.3116855809877,-6.98012490581147,-20.3082015499098,-9.10475237464981,-6.778528920146,-4.22743372089224,-1.90419630619824,0.446778916832083,9.82089376138081,0.331545320408916,-1.80248114506016,-0.243764016805394,0.223941931236075,0.142768897825186,-0.153066277369716,0.755074975584071,0.501952422673778,-0.295499355298984,-0.0235270094546137,-0.000171267544163143
"42",861.482691641661,2.39274030994664,71.2038028290812,15.4832444774707,21.7150251926083,11.4897278520694,-5.89617082616221,2.39178526993714,5.47152274729821,2.06943622419093,2.66304423293577,-0.398131096883946,-0.729632277667418,-2.50789304004141,-0.391595943408769,-0.626727024326606,-0.10921756787988,0.576095897592629,0.725295288847644,0.245477281539986,0.210605747708426,0.00159083793046805
"43",463.331876505265,-78.2345383356123,70.9021474938419,-10.1504838802978,19.2354911587232,8.69195017512389,7.87900989855634,-5.51550715879339,-7.96635136813034,-2.98197727467876,-4.39347383626267,0.14496571262978,-0.675014314850736,0.775178822976904,-0.852539078593001,-0.0105839454174376,-0.364229154967783,-0.100861856663341,-0.948375383909787,-0.356783963117525,-0.0213683572698807,0.00103278192633942
"44",166.802899961541,99.67134075987,45.1783693505347,23.0133078927507,-21.5086439152866,-15.5327534544168,-2.80181852297859,-2.74601094583609,0.310811087942893,-4.60543343158035,-1.69581161340226,-1.40512466716922,4.91504170676138,-1.99107218075959,0.688390426285746,-0.0573306476333331,-0.269040350335161,-0.367719133720708,0.330198246650404,-0.375353930700001,-0.174056383176161,0.000875558001743842
"45",619.243115447013,157.551340311163,124.77629480362,-14.5534157804131,16.0065567223148,15.9128229940892,-4.68553813912406,2.74741476023466,13.5361359936088,2.54714035917475,1.66108717823068,-0.130261215718832,-2.10775891071108,0.75790124061833,-0.502913537367357,-0.565030485453729,-0.0250113827223527,0.772661130869521,0.514671156872692,0.270556395659402,0.248225780235296,0.00105911889534851
"46",515.475675773043,-79.7370421521693,-14.3290947652847,-17.2340234049084,-3.15190497952358,-0.206815707039127,-4.92785949289327,3.72161102168635,1.57519162044942,0.526849988479177,-4.01841049132386,-0.901932415375118,0.789737590879474,0.18385795571309,-0.494277589329296,-0.282334440309072,0.911987373833852,-0.1326965432949,-0.705803073990836,0.108054368383797,0.122998604336718,0.00213098554222259
"47",873.115784338491,172.353891022011,-52.755734988166,-7.36798415068075,-3.91172304158692,-18.6542661849321,20.3677185580892,-4.27668803225536,21.8127026949578,4.19204387470417,-7.24697716280177,4.19690422144777,2.34478870559671,1.18694878030976,-0.497843978321236,-0.637557530426928,-0.155057481041491,0.677182646911639,0.489646657349555,-0.0188167769765761,0.0412522293143135,-0.000956655133157795
"48",-3153.05378907668,549.091567839321,195.722754688025,-12.6146292252658,-3.14683608676382,9.26313526716357,-6.66745550824581,-5.51106786923417,-15.5438512158281,0.177808402496937,-0.0840251553974795,3.0177906689202,-0.790201271991039,0.780661728190599,-0.856391866108501,-0.072456426682815,0.528463995268438,0.523388441671882,-0.680526263738783,-0.399461276151145,-0.160075083745558,0.00703256211362729
"49",685.284868065357,-1.98320833438208,40.7320286911256,-15.1909018199456,20.7800559895103,6.81569146248868,12.5891812265661,-6.01453809321129,-1.41489726859782,1.60845733041356,1.40984880178263,0.811597287404186,-0.885409689917849,-0.817483626416657,0.179685988947236,-0.976757915144312,-0.0489506330172995,-0.14986694789994,-0.738654821901098,-0.219098426806644,-0.0413376480828227,-0.000537841463631621
"50",320.628593949101,45.9412616189499,-3.97334413156059,5.66102318145253,-23.1227820393721,-6.5919136296726,-2.19647195495286,-1.31710233278781,4.36360669758838,-1.01338921765919,-4.70135211370463,0.339511520359663,3.44527412706279,0.814427824444538,0.762313135554059,-0.149941046328163,-0.296653629295644,-0.273621150456021,0.0781594495311445,-0.443808821017306,-0.139818588229986,-0.00125485540508869
"51",-630.432328114292,100.623665768731,-164.088782378271,20.9779854802339,-29.5559795481643,-22.6678642606554,11.2688827721693,-5.56212033668916,-10.4037075006826,4.44400758564025,11.2100552307968,-2.82898815687509,0.947304108585811,0.20046174745548,-0.100790551094766,-0.672907919574678,-0.0255449220360865,-0.253347613840967,0.153728236014027,0.0153694627283525,0.0278898536446878,0.00130145027205551
"52",117.735578880391,-147.790247488283,39.3776996588,-0.416559946407719,5.44633258288976,14.4867502575831,-10.0227452222664,-2.61545207787755,-3.40474525522287,2.72642937673891,2.55189909075198,-0.48960636523154,0.616258739206158,-3.13465784067689,0.781546942241215,-0.235511598899855,-0.138635689258935,-0.114447455985955,-0.667430938756929,0.315230929822893,0.108457754685092,0.00122969750005061
"53",-3049.87498313114,9.98350007508593,20.3464152922514,5.1191735878579,-2.27337414798011,9.09307395986409,-0.387292651789959,-5.36617267445291,1.83544002695899,0.343912369386855,2.22863242262477,-0.426193869384752,0.94358942467321,0.750080089172042,-0.428196424411551,-0.390668093846961,0.0688246965279603,0.0446681223816575,0.114820423775773,-0.327490918466643,0.0139851885044428,0.00274029679734071
